# Mode shape data
# omega = 256.0 rad/s
# mode_index = None
# x (m)		phi (normalized)
0.0000	0.000
0.0004	-0.000
0.0008	-0.000
0.0012	-0.000
0.0016	-0.000
0.0020	-0.000
0.0024	-0.000
0.0029	-0.000
0.0033	-0.000
0.0037	-0.000
0.0041	-0.001
0.0045	-0.001
0.0049	-0.001
0.0053	-0.001
0.0057	-0.001
0.0061	-0.001
0.0065	-0.002
0.0069	-0.002
0.0073	-0.002
0.0078	-0.002
0.0082	-0.002
0.0086	-0.003
0.0090	-0.003
0.0094	-0.003
0.0098	-0.003
0.0102	-0.004
0.0106	-0.004
0.0110	-0.004
0.0114	-0.005
0.0118	-0.005
0.0122	-0.005
0.0127	-0.006
0.0131	-0.006
0.0135	-0.006
0.0139	-0.007
0.0143	-0.007
0.0147	-0.008
0.0151	-0.008
0.0155	-0.008
0.0159	-0.009
0.0163	-0.009
0.0167	-0.010
0.0171	-0.010
0.0176	-0.011
0.0180	-0.011
0.0184	-0.012
0.0188	-0.012
0.0192	-0.013
0.0196	-0.013
0.0200	-0.014
0.0200	-0.014
0.0204	-0.014
0.0207	-0.015
0.0211	-0.015
0.0215	-0.016
0.0218	-0.016
0.0222	-0.017
0.0226	-0.017
0.0229	-0.018
0.0233	-0.018
0.0237	-0.019
0.0240	-0.020
0.0244	-0.020
0.0248	-0.021
0.0251	-0.021
0.0255	-0.022
0.0259	-0.023
0.0262	-0.023
0.0266	-0.024
0.0270	-0.024
0.0273	-0.025
0.0277	-0.026
0.0281	-0.026
0.0284	-0.027
0.0288	-0.028
0.0292	-0.028
0.0296	-0.029
0.0299	-0.030
0.0303	-0.030
0.0307	-0.031
0.0310	-0.032
0.0314	-0.033
0.0318	-0.033
0.0321	-0.034
0.0325	-0.035
0.0329	-0.036
0.0332	-0.036
0.0336	-0.037
0.0340	-0.038
0.0343	-0.039
0.0347	-0.039
0.0351	-0.040
0.0354	-0.041
0.0358	-0.042
0.0362	-0.043
0.0365	-0.043
0.0369	-0.044
0.0373	-0.045
0.0376	-0.046
0.0380	-0.047
0.0380	-0.047
0.0389	-0.049
0.0397	-0.051
0.0406	-0.053
0.0414	-0.055
0.0423	-0.057
0.0431	-0.059
0.0440	-0.062
0.0449	-0.064
0.0457	-0.066
0.0466	-0.068
0.0474	-0.071
0.0483	-0.073
0.0491	-0.075
0.0500	-0.078
0.0509	-0.080
0.0517	-0.083
0.0526	-0.085
0.0534	-0.088
0.0543	-0.090
0.0551	-0.093
0.0560	-0.096
0.0569	-0.098
0.0577	-0.101
0.0586	-0.104
0.0594	-0.107
0.0603	-0.109
0.0611	-0.112
0.0620	-0.115
0.0629	-0.118
0.0637	-0.121
0.0646	-0.123
0.0654	-0.126
0.0663	-0.129
0.0671	-0.132
0.0680	-0.135
0.0689	-0.138
0.0697	-0.141
0.0706	-0.144
0.0714	-0.147
0.0723	-0.151
0.0731	-0.154
0.0740	-0.157
0.0749	-0.160
0.0757	-0.163
0.0766	-0.166
0.0774	-0.169
0.0783	-0.173
0.0791	-0.176
0.0800	-0.179
0.0800	-0.179
0.0804	-0.181
0.0809	-0.182
0.0813	-0.184
0.0817	-0.186
0.0821	-0.187
0.0826	-0.189
0.0830	-0.191
0.0834	-0.192
0.0839	-0.194
0.0843	-0.196
0.0847	-0.197
0.0851	-0.199
0.0856	-0.201
0.0860	-0.202
0.0864	-0.204
0.0869	-0.206
0.0873	-0.208
